student_id,畢業年度,班級_標準,甄選群類,志願學校,志願學校類型,志願科系,志願科系分類,系科組代碼,一階篩選結果,不通過原因,二階結果,是否最終錄取
112-商經310,112,133,,弘光科技大學,私立科大,護理系,醫護健康類,209002.0,通過,,未錄取,False
112-商經310,112,133,,嶺東科技大學,私立科大,幼兒保育系,教育類,218052.0,通過,,正取,False
112-商經310,112,133,,國立臺東專科學校,國立大學,行銷與流通管理科,商管類,503410.0,通過,,未錄取,False
112-商經310,112,133,,國立屏東大學,國立大學,不動產經營學系,商管類,738006.0,未通過,未通過第1項倍率篩選,,False
112-商經310,112,133,,國立屏東大學,國立大學,應用日語學系,語文類,738015.0,未通過,未通過第1項倍率篩選,,False
112-商經313,112,133,,國立雲林科技大學,國立科大,文化資產維護系,藝術人文類,102049.0,通過,,未錄取,False
112-商經313,112,133,,國立虎尾科技大學,國立科大,工業管理系,商管類,107018.0,通過,,未錄取,False
112-商經313,112,133,,國立臺中科技大學,國立科大,資訊管理系,資訊類,113013.0,未通過,未通過第2項倍率篩選,,False
112-商經313,112,133,,中原大學,私立大學,資訊管理學系,資訊類,804005.0,通過,,備取24,False
112-商經313,112,133,,逢甲大學,私立大學,會計學系,商管類,807007.0,通過,,備取21,False
112-商經313,112,133,,靜宜大學,私立大學,會計學系,商管類,808011.0,通過,,未錄取,False
112-商經315,112,133,,中原大學,私立大學,會計學系,商管類,804004.0,通過,,未錄取,False
112-商經315,112,133,,逢甲大學,私立大學,會計學系,商管類,807007.0,通過,,正取,False
112-商經316,112,133,,國立雲林科技大學,國立科大,會計系,商管類,102027.0,未通過,未通過第1項倍率篩選,,False
112-商經316,112,133,,國立高雄科技大學,國立科大,行銷與流通管理系,商管類,105054.0,未通過,未通過第1項倍率篩選,,False
112-商經316,112,133,,國立高雄科技大學,國立科大,風險管理與保險系,商管類,105057.0,未通過,未通過第3項倍率篩選,,False
112-商經316,112,133,,國立高雄科技大學,國立科大,智慧商務系,商管類,105070.0,未通過,未通過第2項倍率篩選,,False
112-商經316,112,133,,國立勤益科技大學,國立科大,流通管理系,商管類,110030.0,通過,,正取,False
112-商經316,112,133,,國立臺中科技大學,國立科大,保險金融管理系,商管類,113024.0,通過,,正取,False
112-商經317,112,133,,國立屏東科技大學,國立科大,農企業管理系,商管類,103034.0,未通過,未通過第1項倍率篩選,,False
112-商經317,112,133,,國立勤益科技大學,國立科大,人工智慧應用工程系,資訊類,110045.0,未通過,未通過第2項倍率篩選,,False
112-商經317,112,133,,國立臺中科技大學,國立科大,應用中文系,語文類,113032.0,未通過,未通過同級分超額篩選,,False
112-商經317,112,133,,國立聯合大學,國立大學,資訊管理學系,資訊類,724013.0,未通過,未通過第2項倍率篩選,,False
112-商經318,112,133,,國立高雄科技大學,國立科大,供應鏈管理系,商管類,105077.0,通過,,未錄取,False
112-商經318,112,133,,國立臺北護理健康大學,國立大學,健康事業管理系,商管類,111005.0,通過,,備取2,False
112-商經318,112,133,,逢甲大學,私立大學,合作經濟暨社會事業經營學系,商管類,807010.0,通過,,未錄取,False
112-商經319,112,133,,國立高雄科技大學,國立科大,風險管理與保險系,商管類,105057.0,未通過,未通過第2項倍率篩選,,False
112-商經319,112,133,,國立高雄科技大學,國立科大,金融系,商管類,105060.0,未通過,未通過第1項倍率篩選,,False
112-商經319,112,133,,國立臺中科技大學,國立科大,財務金融系,商管類,113004.0,通過,,備取31,False
112-商經321,112,133,,國立臺中科技大學,國立科大,國際貿易與經營系,商管類,113001.0,通過,,正取,False
112-商經321,112,133,,國立臺北商業大學,國立大學,國際商務系（臺北校區）,商管類,114004.0,未通過,未通過第3項倍率篩選,,False
112-商經321,112,133,,國立臺北商業大學,國立大學,企業管理系（臺北校區）,商管類,114006.0,未通過,未通過第1項倍率篩選,,False
112-商經321,112,133,,中原大學,私立大學,國際經營與貿易學系,商管類,804001.0,通過,,正取,False
112-商經321,112,133,,逢甲大學,私立大學,國際經營與貿易學系,商管類,807008.0,通過,,正取,False
112-商經321,112,133,,逢甲大學,私立大學,合作經濟暨社會事業經營學系,商管類,807010.0,通過,,正取,False
112-商經323,112,133,,國立高雄科技大學,國立科大,會計資訊系,資訊類,105062.0,通過,,未錄取,False
112-商經323,112,133,,國立臺中科技大學,國立科大,財政稅務系,商管類,113003.0,通過,,正取,False
112-商經323,112,133,,國立臺北商業大學,國立大學,企業管理系（臺北校區）,商管類,114006.0,未通過,未通過第1項倍率篩選,,False
112-商經323,112,133,,中原大學,私立大學,會計學系,商管類,804004.0,通過,,正取,False
112-商經323,112,133,,逢甲大學,私立大學,會計學系,商管類,807007.0,通過,,正取,False
112-商經323,112,133,,逢甲大學,私立大學,財稅學系,商管類,807009.0,通過,,正取,False
112-商經324,112,133,,國立雲林科技大學,國立科大,工業工程與管理系,工程類,102019.0,未通過,未通過第1項倍率篩選,,False
112-商經324,112,133,,國立雲林科技大學,國立科大,資訊管理系,資訊類,102023.0,未通過,未通過第3項倍率篩選,,False
112-商經324,112,133,,國立高雄科技大學,國立科大,工業工程與管理系,工程類,105005.0,通過,,未錄取,False
112-商經324,112,133,,國立高雄科技大學,國立科大,資訊管理系,資訊類,105049.0,未通過,未通過第2項倍率篩選,,False
112-商經324,112,133,,國立高雄科技大學,國立科大,文化創意產業系,設計類,105091.0,通過,,未錄取,False
112-商經324,112,133,,國立臺中科技大學,國立科大,資訊管理系,資訊類,113013.0,通過,,正取,False
112-商經326,112,133,,國立臺中科技大學,國立科大,財政稅務系,商管類,113003.0,通過,,備取3,False
112-商經326,112,133,,國立臺北商業大學,國立大學,財政稅務系（臺北校區）,商管類,114003.0,未通過,未通過第1項倍率篩選,,False
112-商經327,112,133,,國立勤益科技大學,國立科大,健康產業科技研發與管理系,商管類,110032.0,通過,,未錄取,False
112-商經327,112,133,,長庚學校財團法人長庚科技大學,私立科大,護理系（林口校區）,醫護健康類,237002.0,未通過,未通過第1項倍率篩選,,False
112-商經327,112,133,,高雄醫學大學,私立大學,醫務管理暨醫療資訊學系,資訊類,818001.0,未通過,未通過第1項倍率篩選,,False
112-商經328,112,133,,國立雲林科技大學,國立科大,財務金融系,商管類,102025.0,通過,,備取18,False
112-商經328,112,133,,國立臺北科技大學,國立科大,工業工程與管理系,工程類,104023.0,未通過,未通過第1項倍率篩選,,False
112-商經328,112,133,,國立高雄科技大學,國立科大,金融系,商管類,105060.0,通過,,未錄取,False
112-商經328,112,133,,國立臺中科技大學,國立科大,財務金融系,商管類,113004.0,通過,,未錄取,False
112-商經328,112,133,,國立臺北商業大學,國立大學,國際商務系（臺北校區）,商管類,114004.0,通過,,未錄取,False
112-商經328,112,133,,國立彰化師範大學,國立大學,財務金融技術學系,商管類,713005.0,未通過,未通過第1項倍率篩選,,False
112-商經329,112,133,,國立屏東科技大學,國立科大,工業管理系,商管類,103039.0,通過,,正取,False
112-商經329,112,133,,國立屏東科技大學,國立科大,財務金融國際學士學位學程,商管類,103047.0,通過,,備取1,False
112-商經329,112,133,,國立高雄科技大學,國立科大,行銷與流通管理系,商管類,105054.0,未通過,未通過第1項倍率篩選,,False
112-商經329,112,133,,國立高雄科技大學,國立科大,金融資訊系,資訊類,105063.0,未通過,未通過第1項倍率篩選,,False
112-商經329,112,133,,國立高雄科技大學,國立科大,智慧商務系,商管類,105070.0,未通過,未通過第2項倍率篩選,,False
112-商經329,112,133,,國立臺中科技大學,國立科大,保險金融管理系,商管類,113024.0,通過,,備取35,False
112-商經333,112,133,,國立虎尾科技大學,國立科大,工業管理系,商管類,107018.0,未通過,未通過第3項倍率篩選,,False
112-商經333,112,133,,國立虎尾科技大學,國立科大,企業管理系,商管類,107043.0,未通過,未通過第1項倍率篩選,,False
112-商經333,112,133,,國立勤益科技大學,國立科大,工業工程與管理系,工程類,110022.0,未通過,未通過第1項倍率篩選,,False
112-商經333,112,133,,國立臺中科技大學,國立科大,老人服務事業管理系,商管類,113038.0,未通過,未通過第1項倍率篩選,,False
112-商經333,112,133,,國立聯合大學,國立大學,經營管理學系,商管類,724012.0,未通過,未通過第1項倍率篩選,,False
112-商經333,112,133,,中原大學,私立大學,會計學系,商管類,804004.0,未通過,未通過第2項倍率篩選,,False
112-商經334,112,133,,國立屏東科技大學,國立科大,資訊管理系,資訊類,103036.0,通過,,未錄取,False
112-商經334,112,133,,國立屏東科技大學,國立科大,工業管理系,商管類,103039.0,通過,,未錄取,False
112-商經334,112,133,,國立勤益科技大學,國立科大,工業工程與管理系,工程類,110022.0,未通過,未通過同級分超額篩選,,False
112-商經334,112,133,,國立臺中科技大學,國立科大,資訊管理系,資訊類,113013.0,通過,,備取21,False
112-商經334,112,133,,國立屏東大學,國立大學,行銷與流通管理學系,商管類,738010.0,通過,,未錄取,False
112-商經335,112,133,,國立雲林科技大學,國立科大,工業工程與管理系,工程類,102019.0,未通過,未通過第1項倍率篩選,,False
112-商經335,112,133,,國立雲林科技大學,國立科大,資訊管理系,資訊類,102023.0,未通過,未通過第3項倍率篩選,,False
112-商經335,112,133,,國立高雄科技大學,國立科大,工業工程與管理系,工程類,105005.0,通過,,備取4,False
112-商經335,112,133,,國立高雄科技大學,國立科大,行銷與流通管理系,商管類,105054.0,通過,,未錄取,False
112-商經335,112,133,,國立臺中科技大學,國立科大,資訊管理系,資訊類,113013.0,通過,,正取,False
112-商經336,112,133,,國立虎尾科技大學,國立科大,企業管理系,商管類,107043.0,未通過,未通過第3項倍率篩選,,False
112-商經336,112,133,,國立勤益科技大學,國立科大,企業管理系,商管類,110026.0,未通過,未通過第3項倍率篩選,,False
112-商經336,112,133,,國立聯合大學,國立大學,經營管理學系,商管類,724012.0,未通過,未通過同級分超額篩選,,False
112-商經336,112,133,,國立屏東大學,國立大學,企業管理學系,商管類,738002.0,通過,,未錄取,False
112-商經336,112,133,,銘傳大學,私立大學,企業管理學系（台北校區）,商管類,816004.0,通過,,未錄取,False
112-商經336,112,133,,實踐大學,私立大學,企業管理學系（臺北校區）,商管類,817009.0,通過,,未錄取,False
112-商經401,112,134,,國立臺中科技大學,國立科大,財務金融系,商管類,113004.0,未通過,未通過同級分超額篩選,,False
112-商經401,112,134,,國立彰化師範大學,國立大學,財務金融技術學系,商管類,713005.0,未通過,未通過第1項倍率篩選,,False
112-商經402,112,134,,國立虎尾科技大學,國立科大,休閒遊憩系,餐旅觀光類,107041.0,未通過,未通過第1項倍率篩選,,False
112-商經402,112,134,,國立勤益科技大學,國立科大,流通管理系,商管類,110030.0,未通過,未通過第1項倍率篩選,,False
112-商經402,112,134,,國立臺中科技大學,國立科大,老人服務事業管理系,商管類,113038.0,未通過,未通過第1項倍率篩選,,False
112-商經404,112,134,,國立中興大學,國立大學,應用經濟學系,商管類,706007.0,通過,,備取1,False
112-商經404,112,134,,國立中正大學,國立大學,經濟學系,商管類,711002.0,通過,,未錄取,False
112-商經405,112,134,,國立臺北護理健康大學,國立大學,生死與健康心理諮商系,醫護健康類,111019.0,通過,,正取,False
112-商經406,112,134,,國立雲林科技大學,國立科大,工業工程與管理系,工程類,102019.0,通過,,未錄取,False
112-商經406,112,134,,國立雲林科技大學,國立科大,資訊管理系,資訊類,102023.0,未通過,未通過同級分超額篩選,,False
112-商經406,112,134,,國立臺北科技大學,國立科大,工業工程與管理系,工程類,104023.0,未通過,未通過第2項倍率篩選,,False
