student_id,畢業年度,班級_標準,錄取管道,錄取管道_原始,錄取學校,學校類型,錄取科系,科系分類,錄取身分,二階結果,資料來源
114-3071-433023,114,433.0,統測分發,統測分發,國立勤益科技大學,國立科大,行銷與流通管理系,商管類,技專甄選,,技專分發
114-3071-433024,114,433.0,統測分發,統測分發,國立臺中科技大學,國立科大,資訊工程系,資訊類,技專甄選,,技專分發
114-3071-433025,114,433.0,統測分發,統測分發,台北海洋科技大學,私立科大,電競數位遊戲與動畫設計系,設計類,甄試入學,,技專分發
114-3071-433026,114,433.0,統測分發,統測分發,朝陽科技大學,私立科大,傳播藝術系,傳播類,甄試入學,,技專分發
114-3071-433027,114,433.0,統測分發,統測分發,國立臺中科技大學,國立科大,資訊工程系,資訊類,技專分發,,技專分發
114-3071-433028,114,433.0,統測分發,統測分發,國立勤益科技大學,國立科大,資訊管理系,資訊類,技專甄選,,技專分發
114-3071-433029,114,433.0,統測分發,統測分發,中原大學,私立大學,資訊管理學系,資訊類,技專甄選,,技專分發
114-3071-433030,114,433.0,統測分發,統測分發,國立勤益科技大學,國立科大,行銷與流通管理系,商管類,技專甄選,,技專分發
114-3071-433031,114,433.0,統測分發,統測分發,國立澎湖科技大學,國立科大,資訊管理系,資訊類,技專分發,,技專分發
114-3071-433032,114,433.0,統測分發,統測分發,國立勤益科技大學,國立科大,資訊管理系,資訊類,技專甄選,,技專分發
114-3071-433033,114,433.0,統測分發,統測分發,朝陽科技大學,私立科大,財務金融系,商管類,技專分發,,技專分發
114-3071-433034,114,433.0,統測分發,統測分發,國立勤益科技大學,國立科大,資訊工程系,資訊類,技專甄選,,技專分發
,114,433.0,統測分發,統測分發,元智大學,私立大學,管理學院學士班(主修：會計),商管類,大學分發,,技專分發
114-3071-433035,114,433.0,統測分發,統測分發,致理科技大學,私立科大,應用英語系,語文類,技專分發,,技專分發
114-3071-433037,114,433.0,統測分發,統測分發,致理科技大學,私立科大,行銷與流通管理系,商管類,技專分發,,技專分發
114-3071-433038,114,433.0,統測分發,統測分發,國立高雄科技大學,國立科大,商務資訊應用系（資安人才）,資訊類,技專甄選,,技專分發
114-3071-532013,114,433.0,統測分發,統測分發,健行科技大學,私立科大,資訊管理系,資訊類,獨立招生,,技專分發
114-3071-631014,114,433.0,統測分發,統測分發,國立臺中科技大學,國立科大,資訊工程系,資訊類,技專甄選,,技專分發
114-3071-631019,114,433.0,統測分發,統測分發,朝陽科技大學,私立科大,財務金融系,商管類,技專分發,,技專分發
114-3071-631036,114,433.0,統測分發,統測分發,國立臺北商業大學,國立大學,會計資訊系（會計產業實務專班）,資訊類,產學攜手,,技專分發
114-3071-632035,114,433.0,統測分發,統測分發,致理科技大學,私立科大,資訊管理系,資訊類,技專分發,,技專分發
,114,433.0,統測分發,統測分發,國立臺灣藝術大學,國立大學,中國音樂學系擦弦組（一）–胡琴,藝術人文類,大學個申,,技專分發
114-433-黃翊瑄,114,433.0,統測分發,統測分發,國立臺北商業大學,國立大學,會計資訊系（臺北校區）,資訊類,技專甄選,,技專分發
114-433-楊雅惠,114,433.0,統測分發,統測分發,國立臺中科技大學,國立科大,保險金融管理系,商管類,技專甄選,,技專分發
114-433-葉庭妤,114,433.0,統測分發,統測分發,德明財經科技大學,私立科大,多媒體設計系,資訊類,技專分發,,技專分發
114-433-劉又瑄,114,433.0,統測分發,統測分發,國立雲林科技大學,國立科大,資訊工程系,資訊類,技優保送,,技專分發
114-433-劉亭妤,114,433.0,統測分發,統測分發,國立臺北商業大學,國立大學,資訊管理系（臺北校區）,資訊類,技優甄審,,技專分發
114-433-劉栩晴,114,433.0,統測分發,統測分發,朝陽科技大學,私立科大,社會工作系,社會法政類,技專分發,,技專分發
114-433-盧沛渝,114,433.0,統測分發,統測分發,健行科技大學,私立科大,國際企業經營系航空行銷組,商管類,技專分發,,技專分發
114-433-簡珮如,114,433.0,統測分發,統測分發,國立臺北護理健康大學,國立大學,資訊管理系,資訊類,技專甄選,,技專分發
,114,631.0,統測分發,統測分發,義守大學,私立大學,護理學系,醫護健康類,大學分發,,技專分發
,114,631.0,統測分發,統測分發,中山醫學大學,私立大學,醫學影像暨放射科學系,醫護健康類,大學繁星,,技專分發
,114,631.0,統測分發,統測分發,世新大學,私立大學,圖文傳播學系,傳播類,大學繁星,,技專分發
,114,631.0,統測分發,統測分發,中原大學,私立大學,生物醫學工程學系,醫護健康類,特殊選才,,技專分發
,114,631.0,統測分發,統測分發,國立臺中教育大學,國立大學,數學教育學系,教育類,大學繁星,,技專分發
,114,631.0,統測分發,統測分發,臺北市立大學,國立大學,數學系,其他,大學繁星,,技專分發
,114,631.0,統測分發,統測分發,淡江大學,私立大學,應用數學與數據科學學系,其他,大學繁星,,技專分發
,114,631.0,統測分發,統測分發,國立宜蘭大學,國立大學,生物機電工程學系,其他,大學繁星,,技專分發
,114,631.0,統測分發,統測分發,元智大學,私立大學,工業工程與管理學系,工程類,大學個申,,技專分發
,114,631.0,統測分發,統測分發,國立臺中教育大學,國立大學,特殊教育學系,教育類,大學分發,,技專分發
,114,631.0,統測分發,統測分發,義守大學,私立大學,電子工程學系光電半導體組,工程類,大學分發,,技專分發
,114,631.0,統測分發,統測分發,,未升學/無資料,,未知,重考,,技專分發
,114,631.0,統測分發,統測分發,中原大學,私立大學,會計學系,商管類,大學分發,,技專分發
,114,631.0,統測分發,統測分發,國立聯合大學,國立大學,文化創意與數位行銷學系,設計類,大學分發,,技專分發
,114,631.0,統測分發,統測分發,國立金門大學,國立大學,長期照護學系,其他,大學個申,,技專分發
,114,631.0,統測分發,統測分發,中國文化大學,私立大學,歐美語文學系,語文類,大學個申,,技專分發
,114,631.0,統測分發,統測分發,,未升學/無資料,,未知,國軍召募,,技專分發
,114,631.0,統測分發,統測分發,國立屏東大學,國立大學,教育心理與輔導學系,教育類,甄試入學,,技專分發
,114,631.0,統測分發,統測分發,萬能科技大學,私立科大,航空光機電系,工程類,獨立招生,,技專分發
,114,631.0,統測分發,統測分發,世新大學,私立大學,傳播管理學系,傳播類,大學分發,,技專分發
,114,631.0,統測分發,統測分發,銘傳大學,私立大學,電機工程學系（桃園校區）,工程類,大學個申,,技專分發
,114,631.0,統測分發,統測分發,義守大學,私立大學,電子工程學系,工程類,大學個申,,技專分發
,114,631.0,統測分發,統測分發,銘傳大學,私立大學,應用日語學系(桃園校區),語文類,大學分發,,技專分發
,114,631.0,統測分發,統測分發,國立臺灣師範大學,國立大學,數學系,其他,大學繁星,,技專分發
,114,631.0,統測分發,統測分發,大葉大學,私立大學,資訊工程學系,資訊類,大學分發,,技專分發
,114,631.0,統測分發,統測分發,銘傳大學,私立大學,生物科技學系食品生技組（桃園校區）,其他,大學個申,,技專分發
,114,631.0,統測分發,統測分發,銘傳大學,私立大學,資訊工程學系（桃園校區）,資訊類,大學繁星,,技專分發
,114,631.0,統測分發,統測分發,東吳大學,私立大學,資料科學系,資訊類,大學個申,,技專分發
,114,631.0,統測分發,統測分發,國立聯合大學,國立大學,經營管理學系,商管類,大學分發,,技專分發
,114,631.0,統測分發,統測分發,銘傳大學,私立大學,資訊工程學系(桃園校區),資訊類,大學分發,,技專分發
,114,631.0,統測分發,統測分發,中原大學,私立大學,資訊工程學系,資訊類,大學個申,,技專分發
,114,631.0,統測分發,統測分發,中原大學,私立大學,心理學系,其他,大學個申,,技專分發
,114,631.0,統測分發,統測分發,,未升學/無資料,,未知,重考,,技專分發
,114,631.0,統測分發,統測分發,逢甲大學,私立大學,土木工程學系,工程類,大學繁星,,技專分發
,114,631.0,統測分發,統測分發,靜宜大學,私立大學,人工智慧應用學系,資訊類,大學繁星,,技專分發
,114,631.0,統測分發,統測分發,銘傳大學,私立大學,生物科技學系（桃園校區）,其他,大學繁星,,技專分發
,114,631.0,統測分發,統測分發,國立宜蘭大學,國立大學,土木工程學系,工程類,大學繁星,,技專分發
,114,631.0,統測分發,統測分發,淡江大學,私立大學,經濟學系,商管類,大學分發,,技專分發
,114,632.0,統測分發,統測分發,銘傳大學,私立大學,電機工程學系（桃園校區）,工程類,大學個申,,技專分發
,114,632.0,統測分發,統測分發,國立臺南大學,國立大學,生物科技學系,其他,特殊選才,,技專分發
,114,632.0,統測分發,統測分發,中原大學,私立大學,電子工程學系,工程類,大學繁星,,技專分發
,114,632.0,統測分發,統測分發,東海大學,私立大學,畜產與動物科技學系,其他,大學個申,,技專分發
,114,632.0,統測分發,統測分發,東吳大學,私立大學,物理學系,其他,大學個申,,技專分發
,114,632.0,統測分發,統測分發,銘傳大學,私立大學,生物醫學工程學系人工智慧醫療組（桃園校區）,資訊類,大學個申,,技專分發
,114,632.0,統測分發,統測分發,中國醫藥大學,私立大學,藥學系,醫護健康類,大學繁星,,技專分發
,114,632.0,統測分發,統測分發,國立體育大學,國立大學,適應體育學系,其他,大學個申,,技專分發
,114,632.0,統測分發,統測分發,東吳大學,私立大學,化學系,其他,大學繁星,,技專分發
,114,632.0,統測分發,統測分發,銘傳大學,私立大學,生物醫學工程學系人工智慧醫療組(桃園校區),資訊類,大學分發,,技專分發
,114,632.0,統測分發,統測分發,中國醫藥大學,私立大學,護理學系,醫護健康類,大學分發,,技專分發
,114,632.0,統測分發,統測分發,中國文化大學,私立大學,動物科學系,其他,大學分發,,技專分發
,114,632.0,統測分發,統測分發,銘傳大學,私立大學,廣告暨策略行銷學系(台北校區),傳播類,大學分發,,技專分發
,114,632.0,統測分發,統測分發,逢甲大學,私立大學,合作經濟暨社會事業經營學系,商管類,大學繁星,,技專分發
,114,632.0,統測分發,統測分發,東吳大學,私立大學,微生物學系,其他,大學繁星,,技專分發
,114,632.0,統測分發,統測分發,國立嘉義大學,國立大學,食品科學系,其他,大學個申,,技專分發
,114,632.0,統測分發,統測分發,中國文化大學,私立大學,動物科學系,其他,大學分發,,技專分發
,114,632.0,統測分發,統測分發,元培醫事科技大學,私立科大,食品科學系,其他,四技申請,,技專分發
,114,632.0,統測分發,統測分發,長庚學校財團法人長庚科技大學,私立科大,護理系（林口校區）,醫護健康類,四技申請,,技專分發
,114,632.0,統測分發,統測分發,,未升學/無資料,,未知,重考,,技專分發
,114,632.0,統測分發,統測分發,逢甲大學,私立大學,應用數學系A組,其他,大學繁星,,技專分發
,114,632.0,統測分發,統測分發,逢甲大學,私立大學,應用數學系B組,其他,大學個申,,技專分發
,114,632.0,統測分發,統測分發,淡江大學,私立大學,機械與機電工程學系,工程類,大學繁星,,技專分發
,114,632.0,統測分發,統測分發,元智大學,私立大學,工業工程與管理學系,工程類,大學個申,,技專分發
,114,632.0,統測分發,統測分發,東海大學,私立大學,電機工程學系,工程類,大學繁星,,技專分發
,114,632.0,統測分發,統測分發,中國文化大學,私立大學,園藝暨生物技術學系,其他,大學分發,,技專分發
,114,632.0,統測分發,統測分發,東吳大學,私立大學,化學系,其他,大學繁星,,技專分發
,114,632.0,統測分發,統測分發,淡江大學,私立大學,電機工程學系電機通訊組,工程類,大學個申,,技專分發
,114,632.0,統測分發,統測分發,中華大學,私立大學,電機工程學系,工程類,大學分發,,技專分發
